,restaurant_name,organisasjonsnummer,avg_rating,rating,text,relative_time_description,author_name
7801,La Mayor,925171247,4.8,5.0,"The heavens came down to us in the shape and taste of octopus mole. Done to perfection, such complexity and divine taste. The chef balances a lot of rich flavours in a way that pleases the palate in all the dishes, but the mole is out of this world and now I can't stop thinking about it. 10/10 recommended",a year ago,Ragni Othelie Bentsen
7802,La Mayor,925171247,4.8,5.0,"Had literally the whole menu. Everything from the starters to dessert were excellent.

Was back for more in December. This place needs to just take my money and feed me more of their delicious food!",2 months ago,Krittanon Chalermsuk
7803,La Mayor,925171247,4.8,5.0,Amazing place to eat and drink. Incredible food and fantastic wine. Service was remarkably beautiful. Highly recommend!! ❤️❤️❤️,6 months ago,Cindy Laserna
7804,Soria Moria hotel and conference center,951327654,4.3,3.0,"Super service from all the staff. It is remote so it costs to get there and there are no food alternatives near it. It is difficult to return to the same expensive, bland buffet day after day. Comfy rooms and a good view lose their attractiveness due to confinement and limited food options. You can always have food delivered or spend nearly the equivalent to a night's stay to go someplace else to eat.",5 months ago,William Haskett
7805,Soria Moria hotel and conference center,951327654,4.3,1.0,"The hotel is great and the service/food etc is great, but the stay was destroyed by a hundred or so 40-60 year olds at a seminar or something.  Louder than 18 year old kids during dinnertime and throughout the night. Was a horrible stay. We turned around at brekky and didn't eat because of the noise.

If the hotel would've informed us about the  mid-aged drunks in advance we would've stayed another place.

Even the staff came over to us and other people staying there apologising on behalf of the hotel and hoped we could finally enjoy the food. They hoped our stays wasn't destroyed- which it was.

But the facilities, staff, food, views etc are all great",2 weeks ago,Frank Eekhout
7806,Soria Moria hotel and conference center,951327654,4.3,4.0,"Amidst by absolutely breathtaking sceneries.
Room we stayed was quite packed but not bad.
There was a notice in room asking to drink only hot water. So if you wish to have tap water, better warm or bring outside or order accordingly.
A la carte menu was good but bf was below average. Quite unsure about lunch since we didn’t have it. Pool was closed due to a leak.
But of course you can have very nice and peaceful stay there.",6 months ago,Malitha Mathugama
7807,Soria Moria hotel and conference center,951327654,4.3,5.0,"Beautiful location with a view over Oslo. Big, comfortable rooms and great service.",5 months ago,Selina D.
7808,Soria Moria hotel and conference center,951327654,4.3,5.0,"Was there for a workshop. Forest nearby is nice, views are breathtaking. Design is nice and functional",4 months ago,Mazen AlAli
7809,Brasserie Rivoli,921671954,4.4,5.0,"Tasty food, high quality service, good atmosphere.

Thanks for the kind lady at the reception for finding a table for us when the restaurant was actually full.

Thanks for Solveig for the awesome service.",4 months ago,Waeel M
7810,Brasserie Rivoli,921671954,4.4,3.0,"Service was great but I was really disappointed in my food. The oysters were fine (higher salinity than I’m used to) but the spatzle was overly salty… it was hard to eat. I wish I had ordered something else.

I was really looking forward to eating here while visiting Norway but would recommend other restaurants that are way cheaper.",a month ago,Mel Rogow
7811,Brasserie Rivoli,921671954,4.4,5.0,"We were last night for dinner with my girlfriend, never tried this restaurant and I was curious ... all very good, the amuse bouche, the tartar, the consommé and incredible cote de bouef, perfect cooking of the meat., tasty bernaise ,excellent work by the sommelier christos who was able to advise us on food and wine pairings.  we will definitely be back!",in the last week,Giorgio Santonocito
7812,Brasserie Rivoli,921671954,4.4,5.0,"Turbot. Todays fish. Service, wine🤩. Really great and deasent prices. Extra kudos to the nice lady at front desk that sqeezed us in on a very busy evening. We'll be back🍀",7 months ago,tregde
7813,Brasserie Rivoli,921671954,4.4,5.0,"Really delicious food! 100% recommendable. Also, the waiters were really polite and professional at all times!",a year ago,ejj (hayru)
7814,Grilleriet,997246446,4.1,4.0,Had julebord here with friends. We had a 4 course meal and loved everything except the cheese part. We were not fans of cheese but it was worth the try😅. The staff were nice & friendly. The prices were reasonable. Liked the area; the place was clean and cozy dim and kind of intimate in my opinion. Would come back again👍,2 months ago,jerica masa
7815,Grilleriet,997246446,4.1,5.0,"Loved the food and the restauranty atmosphere. Ordered a really good entrecote, that was really well prepared. Lovely staff aswell. Really looking forward to taste the tomahawk next time.

We both ordered the same and we both happy with the amount of food  (250gram+fries and potatoes)",3 weeks ago,Chris W.
7816,Grilleriet,997246446,4.1,4.0,"Great food, but the choices were relatively limited. A small minus for parts of the fish being a bit undercooked. The ribs were great. The staff were welcoming and attentive.",3 years ago,Alexander Storbråten Galankin
7817,Grilleriet,997246446,4.1,4.0,"Nice spot. They gave us homemade butter and breat to start, and the butter was really nice. The main dishes tasted really well and look beautiful. There’s a nice vibe at the restaurante and the service was efficient and friendly. About the price, a main dish is approximately 290nok.",5 years ago,Ana Rita Sousa
7818,Grilleriet,997246446,4.1,5.0,"The food (ribs from the grill) was absolutely delicious. The vegetables were just divine as well. And the cocktails were strong, made with homemade syrup and extra tasty. All for a reasonable price. I cannot wait to go back. It was amazing.",5 years ago,Phoebe Raven
7819,Alex Sushi,940519896,4.7,5.0,"As someone who doesn’t like Japanese food, I wasn’t thrilled about Alex Sushi being selected for a work dinner

However, the food and ambience is incredible. Every single dish on the tasting menu was fascinating and tasted heavenly. I’ll be coming back whenever I’m in Oslo next

The art on the walls is really cool too",10 months ago,Arjun Pachory
7820,Alex Sushi,940519896,4.7,5.0,"“Melt in the mouth” is 100% true. The ingredients are such high quality, even compared to many places in Japan. We’d call ourselves sashimi snobs, and this place was excellent for us.

We had the 10 course omakase and the chef did not disappoint. Dishes were creative, with their own twist that you won’t find in a more traditional Japanese restaurant, while complementing the quality ingredients perfectly.

The staff and the chef were also very friendly. The whole experience was just wonderful. We’ll definitely come back.",2 months ago,T K
7821,Alex Sushi,940519896,4.7,5.0,"If you're looking for a delicious sushi restaurant in town, look no further than this restaurant! The sushi is some of the best I've ever had, and the service is always friendly and accommodating. I highly recommend Alex Sushi restaurant to anyone in search of a good sushi spot ☺️",3 months ago,Olga Nikitina
7822,Alex Sushi,940519896,4.7,4.0,"Excellent sushi!  Even better service.  The only reason why I give it a 4 instead of a 5 is because the price is quite high, but it isn´t totally unreasonable.  Just a bit more than I would expect for level of quality.  The service was definitely a 5 though.",4 months ago,Cat KN
7823,Alex Sushi,940519896,4.7,5.0,We ordered the black omakese. Sashimis and unagi maki were splendid. Lobster was delicious as well. Overall a fine dining experience.,a month ago,Semih Gönen
7824,Kampen Bistro,983556396,4.4,5.0,"Best food I ate in Norway. Exceptional balance of flavors. Quality ingredients. And an excellent selection of well sourced wines. People confuse a long wine list with a quality wine list. This is proof of a good, curated wine list with great wines. Service was fantastic, quick and always with a smile",9 months ago,Varun Jagger
7825,Kampen Bistro,983556396,4.4,5.0,"Large portions for mains, average portions for appetizers and desserts, friendly service, great taste for most, prices seemed average but I'm not local.

Tried the salmon and one other appetiser, might have been a salad. Both tasted good.

Also had the beef stew like dish, which was a huge portion size for me. Could probably be a bit more tender but otherwise good taste.

Also had the chocolate mousse dessert which was nice.

Would come again.",9 months ago,Leon Lin
7826,Kampen Bistro,983556396,4.4,5.0,"I came across this gem on a night out with friends. Apparently the building is community owned. You get that feeling when walk in the front door, that this is a place that locals frequent all the time. They have a daily menu, ensuring that all food is fresh and ever-changing. They also have small concerts on occasion. The venue is available for hire for birthday parties, weddings or any event worth celebrating. I highly recommend!",6 years ago,Sergio Dreyer
7827,Kampen Bistro,983556396,4.4,5.0,"A hidden gem. Sat on the roof terrace, great food, tremendous wine.
Food cooked from locally sourced ingredients, with elegantly balanced flavours. Clearly prepared with passion for flavour and care of presentation without excessive pomp or flare.
Simply ask for suggestions of wine pairings, knowledgeable staff and a wine cellar stocked to match - natural wines in particular.",2 years ago,Insanity Beckons
7828,Kampen Bistro,983556396,4.4,5.0,Delicious food and mpeccable service. You can't give Kampen Bistro less than five stars.,5 months ago,Giovanni
