organisasjonsnummer,navn,registreringsdatoEnhetsregisteret,registrertIMvaregisteret,antallAnsatte,overordnetEnhet,oppstartsdato,organisasjonsform_kode,organisasjonsform_beskrivelse,organisasjonsform__links_self_href,naeringskode1_beskrivelse,naeringskode1_kode,beliggenhetsadresse_land,beliggenhetsadresse_landkode,beliggenhetsadresse_postnummer,beliggenhetsadresse_poststed,beliggenhetsadresse_adresse,beliggenhetsadresse_kommune,beliggenhetsadresse_kommunenummer,links_self_href,links_overordnetEnhet_href,hjemmeside,datoEierskifte
921847246,LETT STEEN & STRØM,2018-12-08,False,10.0,912762742,2015-10-04,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0157,OSLO,['Nedre Slottsgate 8'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/921847246,https://data.brreg.no/enhetsregisteret/api/enheter/912762742,,
922533695,JOE & THE JUICE CC VEST,2019-03-25,False,0.0,911738066,2019-04-17,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0283,OSLO,['Lilleakerveien 16'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/922533695,https://data.brreg.no/enhetsregisteret/api/enheter/911738066,,
928868583,KURO OSLO AS,2022-03-05,False,4.0,928824845,2022-02-10,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0558,OSLO,['Rathkes gate 9C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/928868583,https://data.brreg.no/enhetsregisteret/api/enheter/928824845,,
983678742,MALIKS MORTENSRUD AS,2001-09-10,False,9.0,988611794,2001-09-07,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,1281,OSLO,['Lofsrudveien 6'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/983678742,https://data.brreg.no/enhetsregisteret/api/enheter/988611794,,2005-09-01
819790922,THAITEC AS,2017-10-25,False,21.0,919627379,2017-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0179,OSLO,['Møllergata 8'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/819790922,https://data.brreg.no/enhetsregisteret/api/enheter/919627379,,
997277309,EAST KITCHEN,2011-08-29,False,14.0,997258959,2011-11-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0554,OSLO,['Markveien 50'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/997277309,https://data.brreg.no/enhetsregisteret/api/enheter/997258959,,
926363336,SMART STREET FOOD AS,2021-01-11,False,0.0,925887471,2021-01-11,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,2040,KLØFTA,['Kongsvingervegen 3'],ULLENSAKER,3033,https://data.brreg.no/enhetsregisteret/api/underenheter/926363336,https://data.brreg.no/enhetsregisteret/api/enheter/925887471,,
973103210,BAKER SAMSON AVD FREDERIK STANGS GATE,1995-02-22,False,16.0,915647774,1968-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0264,OSLO,['Frederik Stangs gate 46A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/973103210,https://data.brreg.no/enhetsregisteret/api/enheter/915647774,,1996-03-01
825544852,SUSHIBAR+WINE VALKYRIE,2020-08-27,False,12.0,923065881,2020-08-15,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0366,OSLO,['Bogstadveien 58'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/825544852,https://data.brreg.no/enhetsregisteret/api/enheter/923065881,,
928646548,PIECE OF CAKE AS,2022-01-31,False,19.0,819032262,2022-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Produksjon av brød og ferske konditorvarer,10.710,Norge,NO,1407,VINTERBRO,['Nessetveien 108'],ÅS,3021,https://data.brreg.no/enhetsregisteret/api/underenheter/928646548,https://data.brreg.no/enhetsregisteret/api/enheter/819032262,,
997758471,HAPPY TIME OSLO AS,2011-12-22,False,6.0,911763176,2011-05-20,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,0550,OSLO,['Thorvald Meyers gate 76C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/997758471,https://data.brreg.no/enhetsregisteret/api/enheter/911763176,,2013-05-01
999103588,TERRITORIET AS,2012-11-06,False,8.0,999086268,2012-10-22,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0550,OSLO,['Markveien 58'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/999103588,https://data.brreg.no/enhetsregisteret/api/enheter/999086268,,
994595679,JOSEFINE 23 AS,2009-10-03,False,29.0,918544623,2009-10-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0351,OSLO,['Josefines gate 23'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/994595679,https://data.brreg.no/enhetsregisteret/api/enheter/918544623,,2017-05-01
998009073,BISLETT KEBAB HOUSE DRIFT AS BKH 4 AVD CARL BERNER,2012-02-22,False,4.0,918837841,2010-08-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,0570,OSLO,['Trondheimsveien 139'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/998009073,https://data.brreg.no/enhetsregisteret/api/enheter/918837841,,2021-09-01
912312658,BAKER HANSEN LILLE GRENSEN,2013-08-15,False,7.0,915109004,2013-06-20,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0159,OSLO,['Karl Johans gate 25'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/912312658,https://data.brreg.no/enhetsregisteret/api/enheter/915109004,,2015-04-01
912196852,BON LIO AS,2013-07-09,False,15.0,912165264,2013-03-29,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0558,OSLO,['Sofienberggata 15'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/912196852,https://data.brreg.no/enhetsregisteret/api/enheter/912165264,,
829669862,SILVER CHOPSTICKS & SUSHI AS AVD VOGTS GATE,2022-08-22,False,0.0,917235198,2022-06-25,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0474,OSLO,['Vogts gate 38'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/829669862,https://data.brreg.no/enhetsregisteret/api/enheter/917235198,,
818582412,UMAMI SUSHI AS,2017-02-18,False,5.0,817864902,2016-11-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0566,OSLO,['Langgata 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/818582412,https://data.brreg.no/enhetsregisteret/api/enheter/817864902,,
979620934,OLIVIA AS AVD STRANDEN,1998-02-13,False,147.0,989728741,1997-10-06,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0250,OSLO,['Stranden 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/979620934,https://data.brreg.no/enhetsregisteret/api/enheter/989728741,,2006-04-01
884645182,BIT AS AVD JERNBANETORGET,2002-06-25,False,48.0,896228552,2002-03-10,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0154,OSLO,['Jernbanetorget 6'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/884645182,https://data.brreg.no/enhetsregisteret/api/enheter/896228552,,2010-12-01
881501252,NEW BEIRUT KEBAB AS,2000-01-27,False,12.0,925897671,2000-01-10,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,0179,OSLO,['Møllergata 8'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/881501252,https://data.brreg.no/enhetsregisteret/api/enheter/925897671,,2020-01-01
927182122,EAT THAI LØREN AS,2021-06-01,False,0.0,927156601,2021-05-09,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0259,OSLO,"['c/o Restaurant Sawan', ""President Harbitz' gate 4""]",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/927182122,https://data.brreg.no/enhetsregisteret/api/enheter/927156601,,
927718189,PRIK AS,2021-09-14,False,4.0,927703114,2021-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0183,OSLO,"['c/o Atli Mar Yngvason', 'Calmeyers gate 13A']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/927718189,https://data.brreg.no/enhetsregisteret/api/enheter/927703114,,
922177139,BEVRAN KEBAB OG PIZZA AS,2019-02-07,False,5.0,922038414,2019-02-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,1479,KURLAND,['Kornstien 49'],LØRENSKOG,3029,https://data.brreg.no/enhetsregisteret/api/underenheter/922177139,https://data.brreg.no/enhetsregisteret/api/enheter/922038414,,
989901532,LIOS CAFE BAR FUNG SHAN CHEUNG,2006-06-07,False,1.0,813102692,2006-07-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,1366,LYSAKER,['Lysaker torg 15'],BÆRUM,3024,https://data.brreg.no/enhetsregisteret/api/underenheter/989901532,https://data.brreg.no/enhetsregisteret/api/enheter/813102692,,2014-01-15
990636362,CHRISTIANIA RESTAURASJON AS,2006-12-20,False,62.0,990522669,2006-10-06,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0151,OSLO,['Bankplassen 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/990636362,https://data.brreg.no/enhetsregisteret/api/enheter/990522669,,
974166089,PER HINDAHL AS,1995-02-22,False,7.0,968742752,1979-01-02,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,1178,OSLO,['Ekebergveien 103'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/974166089,https://data.brreg.no/enhetsregisteret/api/enheter/968742752,,
999651380,PIZZA COLOSSEU,2013-02-05,False,16.0,899271262,2013-01-24,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0369,OSLO,['Sørkedalsveien 3A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/999651380,https://data.brreg.no/enhetsregisteret/api/enheter/899271262,,
927136171,PELOTON SKØYEN AS,2021-05-22,False,18.0,826931302,2021-03-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0277,OSLO,['Drammensveien 130'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/927136171,https://data.brreg.no/enhetsregisteret/api/enheter/826931302,,
995626306,MCDONALD'S STORO AVD 72,2010-06-14,False,70.0,981118235,2010-08-10,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0485,OSLO,['Vitaminveien 7'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/995626306,https://data.brreg.no/enhetsregisteret/api/enheter/981118235,,
971975954,PANDA AS,1995-02-22,False,12.0,979542100,1982-05-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0589,OSLO,['Refstadveien 44'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/971975954,https://data.brreg.no/enhetsregisteret/api/enheter/979542100,,1998-01-01
996642453,ASIAN WOK&CAFE,2011-03-01,False,4.0,820678052,2011-03-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0963,OSLO,"['Grorud senter', 'Bergensveien 4B']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/996642453,https://data.brreg.no/enhetsregisteret/api/enheter/820678052,,2018-08-01
928104249,TIKI SUSHI AS,2021-11-10,False,6.0,928080161,2021-09-24,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,2007,KJELLER,['Karly Skaars vei 38'],LILLESTRØM,3030,https://data.brreg.no/enhetsregisteret/api/underenheter/928104249,https://data.brreg.no/enhetsregisteret/api/enheter/928080161,,
916648073,D. COFFEE AS AVD AKER BRYGGE,2016-01-28,False,15.0,998656206,2016-03-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0250,OSLO,"['Kaibygning 1 Aker Brygge', 'Stranden 7']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/916648073,https://data.brreg.no/enhetsregisteret/api/enheter/998656206,,
995004496,BISLETT BISTRO AS,2010-01-14,False,0.0,994987194,2010-01-04,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0168,OSLO,['Thereses gate 20B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/995004496,https://data.brreg.no/enhetsregisteret/api/enheter/994987194,,
928858251,STALLCAFEEN,2022-03-02,False,0.0,928225747,2021-12-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0589,OSLO,['Refstadveien 27'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/928858251,https://data.brreg.no/enhetsregisteret/api/enheter/928225747,,
822243592,YUME ASIAN FUSION AS,2019-02-18,False,8.0,921995253,2018-12-10,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,3032,DRAMMEN,['Bernåsbakken 2'],DRAMMEN,3005,https://data.brreg.no/enhetsregisteret/api/underenheter/822243592,https://data.brreg.no/enhetsregisteret/api/enheter/921995253,,
888170332,CONTELLO AS,2005-04-28,False,33.0,988143294,2005-03-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0357,OSLO,['Industrigata 36'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/888170332,https://data.brreg.no/enhetsregisteret/api/enheter/988143294,,
997889614,BRYN SERVERING AS,2012-01-26,False,14.0,997767853,2012-01-10,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0667,OSLO,['Østensjøveien 79'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/997889614,https://data.brreg.no/enhetsregisteret/api/enheter/997767853,,
819474842,DP GRORUD,2017-08-29,False,0.0,913169883,2017-08-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,0963,OSLO,"['Grorud Senter', 'Bergensveien 2']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/819474842,https://data.brreg.no/enhetsregisteret/api/enheter/913169883,,
917539979,HIGHFIVE SOLLI AS,2016-08-08,False,32.0,915761720,2016-08-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0257,OSLO,['Skovveien 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/917539979,https://data.brreg.no/enhetsregisteret/api/enheter/915761720,,
983157726,SKUR 33 AS,2001-03-20,False,38.0,983152260,2001-01-12,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0150,OSLO,['Akershusstranda 11'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/983157726,https://data.brreg.no/enhetsregisteret/api/enheter/983152260,,
922288704,MATBAREN AS,2019-02-26,False,16.0,929875893,2019-02-28,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,0181,OSLO,['Torggata 11'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/922288704,https://data.brreg.no/enhetsregisteret/api/enheter/929875893,,2023-01-26
985340951,DANA BAKERI AS,2003-02-03,False,4.0,823050232,2003-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Produksjon av brød og ferske konditorvarer,10.710,Norge,NO,0380,OSLO,['Silurveien 46'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/985340951,https://data.brreg.no/enhetsregisteret/api/enheter/823050232,,2021-01-01
819108072,VIKA SUSHI AS,2017-06-13,False,23.0,923929118,2017-06-09,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0251,OSLO,['Ruseløkkveien 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/819108072,https://data.brreg.no/enhetsregisteret/api/enheter/923929118,,2019-12-01
914938309,SUNT & GODT LØKKA AS,2015-02-09,False,5.0,924366508,2015-01-31,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0555,OSLO,['Thorvald Meyers gate 18'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/914938309,https://data.brreg.no/enhetsregisteret/api/enheter/924366508,,2020-01-01
